	S33	S19	S50	S62	S63	S48	S9	S82	S80	S24	S87	S41	S61	S6	S90	S91	S73	S67	S59	S38	S66	S58	S57	S79	S23	S43	S56	S70	S99	S52	S2	S14	S27	S26	S13	S22	S85	S31	S34	S8	S11	S39	S30	S77	S93	S92	S20	S40	S21	S7	S97	S89	S46	S51	S54	S95	S69	S5	S47	S88	S36	S28	S76	S72	S4	S98	S64	S55	S45	S15
S20	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284922274501	0.01284922274501	0.01284922274501	0.012883454381573001	0.012856242918423001	0.012853771739023	0.012850744299107	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S40	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284922274501	0.01284922274501	0.01284922274501	0.012856242918423001	0.012877282766033001	0.012853771739023	0.012850744299107	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S21	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284922274501	0.01284922274501	0.01284922274501	0.012853771739023	0.012853771739023	0.012870716303913001	0.012850744299107	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S7	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284922274501	0.01284922274501	0.01284922274501	0.012850744299107	0.012850744299107	0.012850744299107	0.012873884005267	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S97	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.012885602488719	0.012881564212493	0.012855066816233001	0.012853307833095	0.012853307833095	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S89	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.012881564212493	0.012883298656014001	0.012855066816233001	0.012853307833095	0.012853307833095	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S46	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.012855066816233001	0.012855066816233001	0.012878174766363	0.012853307833095	0.012853307833095	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S51	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.012853307833095	0.012853307833095	0.012853307833095	0.012879793730155001	0.012854307833595001	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S54	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.012853307833095	0.012853307833095	0.012853307833095	0.012854307833595001	0.012889869440995001	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S95	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0094700683029	0.009064768628500001	0.009064768628500001	0.009064768628500001	0.009064768628500001	0.009064768628500001	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S69	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.009064768628500001	0.0105123779062	0.0103021144695	0.0103021144695	0.0103021144695	0.0103021144695	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S5	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.009064768628500001	0.0103021144695	0.01062640211051	0.01033158092391	0.01033158092391	0.01033158092391	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S47	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.009064768628500001	0.0103021144695	0.01033158092391	0.012269297863080002	0.011540831848480001	0.01147768037791	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S88	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.009064768628500001	0.0103021144695	0.01033158092391	0.011540831848480001	0.01164410380208	0.01147768037791	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S36	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.009064768628500001	0.0103021144695	0.01033158092391	0.01147768037791	0.01147768037791	0.012181169057110001	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S28	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.005673019625	0.006223718691700001	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S76	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.0052920401925	0.0050685871837	0.0050685871837	0.0050685871837	0.0050685871837	0.0050685871837	0.001265230483	0.0
S72	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.0050685871837	0.005176305141166	0.005139290514296	0.00513479229877	0.00513479229877	0.00513479229877	0.001265230483	0.0
S4	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.0050685871837	0.005139290514296	0.005160329291736	0.00513479229877	0.00513479229877	0.00513479229877	0.001265230483	0.0
S98	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.0050685871837	0.00513479229877	0.00513479229877	0.005183466540185	0.005136254118095001	0.005136254118095001	0.001265230483	0.0
S64	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.0050685871837	0.00513479229877	0.00513479229877	0.005136254118095001	0.006051045356605	0.0052099433666050006	0.001265230483	0.0
S55	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.0050685871837	0.00513479229877	0.00513479229877	0.005136254118095001	0.0052099433666050006	0.005370069042405	0.001265230483	0.0
S45	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.001265230483	0.002440114666	0.0
S15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.760984236e-05
